-3.629273597,3.558515921,13.42199145,-13.80628,-1.098956807,-0.178675548,-2.178046312,11.08008814,-9.16730913,-14.3087681,-8.073749093,-0.028209806,6.856557289,0.332597453,7.444256409,-11.50542424,-13.50841251,-6.197402636,-0.454532397,-8.637976331,-3.211911253,-1.256872127,11.50777834,9.606408013,-14.16214093,-5.253031402,4.595785701,1.811873452,7.191634378,-0.592031393,-0.361091426,-14.40813707,0.540346719,-11.26527142,-2.21594618,-9.208861825,2.155849546,14.76604727,3.659952302,13.88808551,7.319741881,-9.798123845,0.133570628,-4.051551765,-13.43692557,-3.968682707,-2.147648373,-13.00794616,-7.831087135,-11.33805173,12.732634,-2.376452172,-9.169485945,7.536648414,5.083747191,-10.97937598,-3.997888093,4.03366373,-12.9256259,1.398811596,-4.936500982,8.815456985,-11.74985469,-4.454119565,5.91798459,-4.709954421,4.344951523,-10.03338297,4.226271638,11.19390892,13.50804227,8.435153513,6.41940808,-4.940536429,-1.251268897,6.535240646,11.97569749,-11.20161328,0.847391227,-9.002875227,-2.752437223,-4.131704656,-3.22638653,-11.39187444,11.01810294,3.946626455,-4.662759445,4.646851274,12.76078717,-2.081609576,-4.384157801,12.9332894,-10.94955332,-12.13111391,1.749856375,6.712796207,-2.534944848,7.116100141,-11.58629986,13.87946224,9.652019717,-12.33591298,-0.954558144,-10.45857518,-9.604176836,4.86459808,-1.942574958,10.55522854,1.30924254,7.776390906,12.42314344,-7.179581996,-3.082722894,-9.394418555,9.953554016,-0.976862965,-6.487244199,8.917910147,9.407923248,7.501648975,0.814423203,3.056312569,-13.72596523,-10.06641523,-3.463636881,-9.77349945,13.98623861,-9.547165214
0x55FA5689,0x37E66461,0x740273E5,0x0DA94BAF,0x04A1BD25,0x185470F2,0x31167D31,0x70815353,0x483A2898,0x1A048320,0x716F4E03,0x06EB77F5,0x7557D36A,0x59A58074,0x197823D0,0x1BAFBF7E,0x2593F21A,0x4C75F92C,0x018E4A50,0x70C7F5BB,0x3259A4E9,0x5257A99B,0x6D9159AD,0x528C08B1,0x54B224BF,0x23E7B7E1,0x1C650F26,0x37435B4A,0x052238EF,0x794D1351,0x04ED199B,0x7ABF6A18,0x759BC21C,0x198A8690,0x27298F29,0x367977F4,0x0D7F24AB,0x53965A6A,0x082FC627,0x722E16C8,0x5EDF4840,0x7A838655,0x6292DFCB,0x59B5CBBA,0x6290F086,0x073BAED7,0x0AD6B59D,0x3796CFC8,0x6931CC6F,0x61F772F4,0x6CC26313,0x6A184FFB,0x0C5EC589,0x558F3E13,0x309EB9D9,0x31D7C154,0x73032F51,0x59CEBAE3,0x23207BDE,0x1C50306E,0x61E1FF6F,0x0D31FA80,0x52D9069C,0x4DE960F4,0x10DE36EC,0x6F776653,0x61E97E0A,0x290531FB,0x720D1BC4,0x2A170C0F,0x376B7934,0x76454A5B,0x0C56AAC9,0x6F496549,0x2DDDDA9D,0x375BE0E1,0x2B943301,0x16E20FB7,0x3285D386,0x67F597C8,0x445D5691,0x0F1F4AFE,0x58CFDD34,0x22419A8A,0x6514FA29,0x2D6D0608,0x0F32CE03,0x37CC6DAD,0x2198CAD4,0x73444163,0x21DA9A1D,0x10BABBA1,0x5348CA83,0x6987271A,0x3B047E39,0x70024BF1,0x4FBE639D,0x453C58AC,0x45FB9525,0x60AF3690,0x46D8C45B,0x550FE454,0x688FB79E,0x1767BEF9,0x643A7B68,0x63071EB2,0x128A3C46,0x0C76F5FC,0x0EB0F29A,0x612468BF,0x5E71F32E,0x64DC96BC,0x5F1F89EC,0x2C61FBC6,0x4C4448CB,0x1C86AFE9,0x7FB309E7,0x0BFB5E0F,0x0BA271BA,0x3092BD18,0x37A7EDCF,0x7C3A2959,0x68581D46,0x1BE9F05D,0x698AD876,0x06097EFE,0x6F245E6D,0x018C0C0D
3.754141172,-4.718121818,-10.92882233,-1.855155826,-5.431370696,-5.429254674,-3.239136123,9.19498116,1.963504495,-5.353345334,-14.24878228,-0.126672674,12.66311873,-12.12653853,-4.158598917,9.472561044,-14.76439662,-7.421619263,4.449530835,9.248947138,2.84011266,0.881017383,-1.397229747,8.167813566,-4.208185695,-1.732410387,-14.34972229,7.598899627,7.761121579,0.324991098,-13.53294568,-13.06239859,-5.20118106,3.184733364,1.626753942,-9.812552308,6.801213318,-14.61849133,-1.437767958,1.338630288,0.313544858,-4.114488875,-1.680509717,-6.405295553,13.57509024,-11.07595086,7.569402085,-1.378843003,3.508876752,-9.804020776,0.568774693,-11.71883931,12.26161948,9.115784864,1.633450694,5.004214354,5.477472984,10.36374908,1.723657264,-4.395196083,-1.148966758,1.442211983,5.374583288,11.71477282,-10.80770582,6.371447157,3.871790661,4.797328842,2.122752288,-8.144975894,-2.679045755,13.14284851,-10.17346975,-12.60450246,3.078390772,-1.807017682,-11.29820866,9.067873176,3.81693124,1.590720904,-3.113193282,7.155774951,-1.328570965,-3.52113917,-4.878201188,14.52564666,4.883529635,4.339270197,1.827475148,-10.02917864,11.55584409,-5.109888898,6.472451818,-12.12187431,12.6616573,-14.76919762,-7.449882365,3.413224866,10.60500196,2.62152984,-9.041077223,-11.24850553,11.87591157,-4.915335095,-1.711773113,-5.975224092,-4.808943047,-2.903153765,-10.51675413,1.988024268,7.793588466,-7.568271386,-10.01653665,-11.26126045,9.48472881,6.509282448,0.381108793,8.075848913,-12.90466671,4.44072141,-6.48302966,-4.653712468,-5.410284286,4.624223861,-0.197826231,-1.61311285,9.669001044,5.161614751
0x0F043D95,0x6D20A4AD,0x5448E2CD,0x78945208,0x6A4646C3,0x6A487177,0x730B1FE7,0x24C7A924,0x07DAA0EC,0x6A962CA5,0x47013F38,0x7F7E4985,0x32A70898,0x4F7E6CAF,0x6F5D983F,0x25E3E70A,0x44F14204,0x6250430B,0x11CC51CF,0x24FEEBFF,0x0B5C467E,0x0386296B,0x7A693C9B,0x20ABD751,0x6F2AD15F,0x79120303,0x4699E267,0x1E6545F1,0x1F0B6374,0x014CCA77,0x49DE437D,0x4BC01A96,0x6B31FD98,0x0CBD2ABE,0x0681CBC9,0x58BFF24A,0x1B347143,0x4586AA36,0x7A3FB9C2,0x055AC1E5,0x014111E7,0x6F8AC36E,0x79472876,0x6660FA34,0x364CE474,0x53B239F1,0x1E471157,0x7A7C1095,0x0E0916FC,0x58C8AEC8,0x02466CDF,0x511FE897,0x310BE5F9,0x2476904E,0x0688A74C,0x140450C4,0x15E8EEAD,0x29747AA3,0x06E50668,0x6E6B51B8,0x7B677543,0x05C4D337,0x157F92C2,0x2EDBED68,0x54C4E8C4,0x197C5CA4,0x0F7CB6B0,0x133076F8,0x087DB2C6,0x5F6B8B71,0x7548A83B,0x349246E1,0x574E5DF3,0x4D94FD4F,0x0C5045AB,0x78C59D29,0x52CEA264,0x2445808B,0x0F44899F,0x065CE5F0,0x738C1710,0x1C9F8378,0x7AAF8B18,0x71EA5A7F,0x6C7CB8D4,0x3A1A431E,0x1388BBFE,0x115B69A5,0x074F55A5,0x57E21EFF,0x2E392F31,0x6B8F7949,0x19E3CA68,0x4F833362,0x32A5897D,0x44EC5776,0x6233520A,0x0DA7246B,0x2A6B85A2,0x0A7C7251,0x5BD5EFDB,0x530187C4,0x2F80EEF6,0x6C56B266,0x792724F3,0x68195EDC,0x6CC3A470,0x74632BA9,0x55EED802,0x07F3BCA2,0x1F2CA274,0x61BA1711,0x57EF1105,0x52F47825,0x25F05CBF,0x1A098156,0x01864162,0x204DAB56,0x4C619F0E,0x11C34C79,0x661160AD,0x6D629933,0x6A5BDE70,0x127F348A,0x7F356D0B,0x798C2C26,0x26AD0E9C,0x14A57E56
7.691592025,-14.58770675,6.523161354,-6.539261242,-4.73088031,-0.764134009,-7.168870064,-8.244971672,-2.964574575,-6.572684388,7.612086583,-14.0628285,-8.922183737,11.26357238,14.8888223,-1.388146305,4.112713808,-2.786635706,-4.868577713,-10.01175242,8.037670836,12.60782616,7.052181756,-13.65122067,-1.96415993,3.182967342,2.58738156,-10.20088607,0.031043254,-0.440826017,14.3049759,-2.954533436,-6.4356579,7.270920116,-8.420233534,12.06643076,-0.927981965,0.873665564,4.563334922,4.913841514,-4.067920018,14.18459357,-2.2659047,6.404578291,-10.6528702,-7.024084307,13.78152876,7.376556834,-13.84580327,6.792136421,-1.251109472,-11.21551205,13.20253348,4.391646805,-14.81721335,8.933975862,-9.231654467,-5.33981325,2.2313996,-1.700164205,-3.077415877,-4.416612283,-11.51051264,13.21993866,-10.97543405,5.048677875,-4.514714943,5.01095618,-7.511945943,11.82491218,-4.544586931,-7.968582349,8.545461943,9.224492583,-3.234795629,5.401871123,6.157178546,13.39081091,-1.615315822,-13.76748176,3.269289635,-7.338104587,-5.901102825,-0.007762076,14.95463105,14.62102108,3.845922022,-12.91577714,9.784720808,-9.571344007,3.707865512,-0.481981776,2.415069,-3.41039627,7.73344483,14.01401795,-9.971735598,8.96405579,-0.577890915,-1.418033912,-5.693900856,-13.62787996,-4.767052807,4.083143184,13.75748742,2.588352168,-14.92734683,-3.6270829,-3.153023109,8.060236052,-13.59453094,-6.752423382,-13.33157767,-13.13415619,-12.58141533,-3.152966868,-12.87303983,-11.02725795,8.918127162,8.994043007,-3.732916128,-6.879153225,-7.858762738,7.337876774,10.55280424,-5.22777286,-3.917221652,-12.25605727
0x1EC430B3,0x45A63034,0x1A17B79C,0x65D7CBE7,0x6D13941D,0x7CF186DB,0x635313BA,0x5F052626,0x74244691,0x65B5923A,0x1E72C6D3,0x47BFA9E3,0x5C4FAF11,0x2D0DE5EA,0x3B8E276E,0x7A7289C7,0x10736B3F,0x74DA7C2C,0x6C869391,0x57F3F72D,0x2026932F,0x326E69FB,0x1C356F22,0x49652669,0x7824B343,0x0CBB5BCA,0x0A597A8D,0x57324AEC,0x001FC9CD,0x7E3C981B,0x39384B9A,0x742E8ECA,0x6641E2E6,0x1D156C15,0x5E51AE4D,0x3044066D,0x7C49BF19,0x037EA22F,0x1240DADE,0x13A7C611,0x6FBA732D,0x38BD0618,0x76EFB6AE,0x199E49C5,0x556375FF,0x63E75672,0x37204912,0x1D81981D,0x489DE5C0,0x1B2B25CF,0x7AFEDD29,0x532350CF,0x34CF64EF,0x11910BDC,0x44BB2C6D,0x23BC642B,0x5B12C92C,0x6AA407FF,0x08ECF404,0x79330828,0x73B0B9E5,0x6E556397,0x51F53C2D,0x34E13799,0x541927D1,0x1431D89C,0x6DF0EE91,0x140B3818,0x61F3C472,0x2F4CB5C7,0x6DD257CE,0x60202BF3,0x222E8D93,0x24E5E162,0x730F91BD,0x159B841A,0x18A0F369,0x359030BC,0x7989EAA7,0x48EE1943,0x0D13C0A9,0x62A5C7EA,0x6865454E,0x7FF80D38,0x3BD18ACD,0x3A7BECF3,0x0F623961,0x4C563E85,0x27238DD9,0x59B6F199,0x0ED4DAB2,0x7E12735F,0x09A907D9,0x725BC115,0x1EEF0C29,0x380E5AB8,0x581CF158,0x23DB3170,0x7DB03D5E,0x7A53EEEC,0x6939720E,0x497D0D0A,0x6CEE89B6,0x1055237C,0x3707AAC8,0x0A5A78FD,0x444A6598,0x717DDDFB,0x73634DE9,0x203DAE85,0x499F3348,0x64FD84BA,0x4AAC76E8,0x4B769FC3,0x4DACA176,0x73635CA8,0x4C8201D9,0x53E4167F,0x23AC2986,0x23F9E668,0x71117E70,0x647BBF42,0x6090A081,0x1D59FC5E,0x2A361250,0x6B16C2B7,0x7054C3D9,0x4EF9CC20
9.455036772,-14.71751734,6.029803215,7.971239958,6.015546825,2.993110105,7.238836028,-0.531410869,-9.819045094,13.68999592,8.425517007,-4.212864493,-14.18926419,-0.411722516,11.38910471,-8.261022496,-13.80857276,-11.12267371,-9.615145698,9.822518982,2.42012147,11.65096454,2.883744315,-10.02734559,0.885921133,1.177144358,-13.98301714,-0.55279053,-7.63707925,10.39443352,-6.290120294,-7.429016109,-1.709345465,5.278993901,-14.16615514,0.022088178,-3.086908099,-2.667940158,0.363288051,14.34085629,-14.99848739,-12.67666367,13.69309217,5.956973991,-0.199479159,8.273608264,0.776590866,-14.60234346,-10.87760963,6.458648324,-13.32232184,-4.821220374,-3.749719028,-0.609723606,-14.42165352,5.581578788,-0.019102642,-0.024691449,-5.687310763,-2.539706732,-1.079341658,-1.547492368,13.19129414,-1.842871001,-2.838592269,-12.09978552,1.208757678,5.987173375,-14.9520669,-3.742859425,-3.786053759,2.451463826,10.83923838,7.371563058,-4.214298262,-1.416819201,-4.041460701,14.24947673,8.559737836,-6.525436166,9.022788257,4.713400677,8.682374627,-12.43701199,-3.338504133,-2.199070055,-9.201744646,-12.86819998,-0.088144284,-13.82104723,7.756230525,9.13178881,6.718377198,-8.756995762,-8.698166017,2.875783872,-0.800723833,-2.665138642,-6.426889468,-14.86512192,7.886777879,13.9716515,-8.890256862,12.54970749,-10.65633493,-3.848802563,-7.032561926,-6.27916515,5.064785579,0.232542355,-9.592288025,-3.177041653,-14.90333009,5.469810115,13.64648934,-0.303795563,-13.07005692,12.14785531,-13.56757886,-2.219205936,-7.680205454,13.40131618,-3.101328997,-12.79863917,0.885219735,12.36563607,10.78532912,-1.85171868
0x25D1F528,0x45214323,0x181E84BB,0x1FE28CBA,0x180FEB81,0x0BF8F1DA,0x1CF4916E,0x7DDFD5D5,0x58B94C3F,0x36C28E4A,0x21B3BABA,0x6F2606DA,0x473E3188,0x7E5A656A,0x2D8E7176,0x5EF4B685,0x48C40581,0x538261D3,0x598A1740,0x274A426A,0x09AE3452,0x2E9A9673,0x0B88F445,0x57E3FF85,0x038B2EE8,0x04B56554,0x481163F5,0x7DC9F148,0x6173A180,0x2993E661,0x66D6EAB5,0x6248B001,0x7929A158,0x151DB093,0x4755DB6E,0x00169E48,0x73A70191,0x7554077F,0x017401C8,0x395D096E,0x44018C86,0x4D4B18AE,0x36C5B9F3,0x17D3F0FD,0x7F33BBBD,0x21182CC3,0x031B3AA2,0x45973347,0x547D53E7,0x19D5A7E7,0x4AB5F144,0x6CB71202,0x710049A8,0x7D8FA49E,0x46503A10,0x16538963,0x7FEC705C,0x7FE6B749,0x6940319C,0x75D7571F,0x7BAEC110,0x79CF5E2A,0x34C3E29C,0x78A0E66D,0x74A54812,0x4F99D1D3,0x04D5C492,0x17F2DD93,0x44311560,0x71074FDC,0x70DB14BA,0x09CE4C88,0x2B5B614E,0x1D7C7B06,0x6F248F00,0x7A552D59,0x6FD58B54,0x38FF76D3,0x223D2BEA,0x65E5F410,0x241755CE,0x12DA85B5,0x22BAC06A,0x4E407FEE,0x72A55F2D,0x773426FB,0x5B3169DA,0x4C86F696,0x7FA5BD82,0x48B73F66,0x1F06614B,0x2486F3A5,0x1ADF9E45,0x5CF8D61B,0x5D3513F8,0x0B80CD7C,0x7CCC0F0E,0x7556E5E6,0x664ADD7D,0x448A1D7B,0x1F8C0F80,0x37E2F89C,0x5C706082,0x3232E685,0x555FE9BD,0x709AD381,0x63DEA817,0x66E22288,0x14425726,0x00EE1F95,0x59A17F40,0x734AB598,0x4462FD70,0x15E115E7,0x3696014D,0x7EC8E9D1,0x4BB84300,0x30976761,0x49BACC9C,0x771F887B,0x61477839,0x359AF2A0,0x73983D37,0x4CCE3189,0x038A770A,0x3176694D,0x2B242D50,0x7897D70F
-9.350254846,-3.872385664,7.896529072,-3.387661457,-10.30156794,14.57424268,7.293430925,1.938917489,13.83507697,2.253685131,9.874814862,6.288146698,4.15166928,0.003982819,11.32455098,11.33448513,-5.204098895,3.879890921,-13.31139019,0.370071735,3.910446435,-6.904134874,-4.351887745,-13.55108343,4.763428507,10.64595147,-14.59569039,-13.16821391,6.291172133,-10.52169059,7.134659773,7.16115839,-13.92727217,-2.906387843,-0.585566044,-8.756885198,6.215162086,7.108159453,-8.551786759,0.962283941,-14.99185019,3.171277903,-8.098351495,-9.743709401,-6.312705743,13.70582403,-0.266093149,-5.652717093,2.841420264,4.27065046,-13.0994132,3.694667913,-3.407212038,3.947220701,-7.157216329,0.42854083,-0.275989927,5.067072756,-2.753681635,11.65792307,8.738214564,-14.44772869,-2.167941731,3.714715526,1.856483719,3.651752016,-11.75709676,-12.03273926,2.537973019,-9.310089794,6.081202693,14.96414189,-5.646001919,10.29315294,7.720818653,-13.81311855,7.651190031,-3.916388854,8.348954803,1.71614804,3.762875471,-1.021452414,-4.56333741,-5.744359514,-6.858094499,6.443302929,-10.69505203,6.392566627,9.156071799,8.660717599,2.81910216,11.12298223,-1.736996195,-8.237549181,-8.816625294,12.21378344,4.635965615,12.85817228,-7.377001476,12.9980626,-7.433468478,12.40736705,-11.17555772,3.553492158,9.068081793,9.832273109,9.368760676,-8.576831856,-4.92362149,-1.917816802,-14.80282987,9.248565629,-10.98338642,-0.035284812,2.846738884,-3.41300156,0.852720788,1.292756387,6.341107193,-0.64925936,-3.715657462,-13.94685187,7.593554949,-9.583004495,-4.844439243,-1.178193882,-7.613462024,3.472555981
0x5A9956CC,0x7082AD56,0x1F960BB7,0x727308E1,0x56CB31C7,0x3A4C0646,0x1D2C7928,0x07C17396,0x37571E6A,0x0903C608,0x277FCF77,0x19270FED,0x109B4F31,0x00041412,0x2D4C5717,0x2D568344,0x6B2F00B3,0x0F850220,0x4AC122EF,0x017AF415,0x0FA44C11,0x64622A78,0x6E97AABE,0x49CBB0CA,0x130DC033,0x2A95744D,0x459E0357,0x4B53BFBC,0x192A2907,0x55E9C9F2,0x1C89E440,0x1CA506B4,0x484A792B,0x745FDBDE,0x7DA86161,0x5CF8F317,0x18DC5373,0x1C6EC15A,0x5DCAF86A,0x03D960F6,0x4408586D,0x0CAF6379,0x5F9B49BF,0x5906710B,0x66BFCA11,0x36D2C388,0x7EEF8548,0x69639E22,0x0B5D9D46,0x11152564,0x4B9A336E,0x0EC75706,0x725F03CF,0x0FC9F439,0x635F02AF,0x01B6D368,0x7EE562E6,0x1444AEB8,0x74FC3AE2,0x2EA1B695,0x22F3EE84,0x4635869D,0x77540716,0x0EDBDE63,0x076D0A11,0x0E9B64E1,0x50F8BBA1,0x4FDE799A,0x0A26E266,0x5AC277D3,0x185326CC,0x3BDB4803,0x696A7E7A,0x292C3048,0x1EE21E48,0x48BF5DDA,0x1E9AD18F,0x70559E2A,0x21655468,0x06DD55E9,0x0F0D2F3A,0x7BEA0861,0x6DBF247B,0x6905C69F,0x64914FAD,0x19C5F133,0x55384448,0x1991FCFC,0x249FD149,0x22A49327,0x0B46C2B7,0x2C7DEF0D,0x790D50DF,0x5F0CBFE9,0x5CBBC695,0x30DAEA0B,0x128B3A91,0x336EC4B7,0x627DF354,0x33FE041E,0x624420D7,0x31A124D4,0x534C3A9A,0x0E36C6A5,0x2445B73B,0x27543F66,0x25799C66,0x5DB152FE,0x6C4E362C,0x785427D6,0x44C9E6F8,0x24FE87FD,0x54110327,0x7FDBDE4D,0x0B630F84,0x7259161F,0x03692FA3,0x052BC854,0x195D4B34,0x7D67288E,0x71232AB1,0x48366C77,0x1E5FCCDE,0x59AB00DF,0x6C9F4B52,0x7B49878B,0x618BD09D,0x0DE3E5B7
-4.572432289,-6.435681435,12.61922423,11.66692347,6.525710807,9.772651674,7.717867803,9.43071938,9.677589412,0.084115169,7.126859581,-1.395009624,-6.47715772,-4.999300469,-14.33430087,-4.029792285,-3.093042775,-5.441150311,-7.19952404,12.3757806,-5.199615411,12.30820402,-6.28648383,14.15348395,-8.237134284,11.91225057,-14.90649948,-6.373240832,-6.121469211,3.003195095,10.78309762,-5.623240442,1.218285455,-4.436498513,-3.86364732,11.33560365,-7.859561373,-1.99037861,-4.151945574,0.416253159,12.70303815,6.965021886,12.77127825,-6.620361336,-7.599916203,2.315750085,-6.886727817,-4.902231607,9.324605241,13.3781024,14.11784591,14.28150397,4.225547343,0.87243113,-8.003617851,-14.11113413,12.3349763,-13.17091801,8.705880365,-13.13567439,-6.307303424,11.29497839,-10.09872409,12.08119477,-5.346465868,12.11344924,12.49254124,3.07554202,-10.06900128,0.133827341,-9.953024901,3.681302701,-5.941600952,-10.742824,-10.33387793,14.68747182,7.581690382,10.14651413,9.283313497,-12.94732558,12.17248482,0.402371342,-5.835518336,2.883236806,10.62172219,3.729898211,2.455342468,-0.607596304,-12.61603536,0.851541523,6.42666081,-6.616811516,-0.631839333,-14.56375354,2.968784465,-6.422662713,3.50884648,-14.94847114,9.460573396,0.235138509,0.951009616,-13.06875359,11.11219537,6.419147454,4.370021492,-8.235161889,-2.760538352,-6.162835686,-5.855085838,2.78151291,14.04132558,3.7119585,-1.044363432,5.093931228,5.85714476,10.62411524,1.588904158,6.040985127,10.57991917,10.13881234,-7.654273956,9.626944262,14.01751001,10.95253774,-8.675397029,9.226657303,-1.242850953,11.66393183
0x6DB5D450,0x6641DCBA,0x327A15EA,0x2EAAEDFC,0x1A1A53EF,0x27173200,0x1EDF18BC,0x25B90E80,0x26B5D9FF,0x00562249,0x1C81E77A,0x7A6B8299,0x661763F8,0x6C00B761,0x46A9AD09,0x6FE17E22,0x73A0B966,0x6A3C4318,0x6333AFF9,0x3180CCA0,0x6B339805,0x313B99D5,0x66DAA3FC,0x389D2AE5,0x5F0D2CAC,0x2FA62503,0x445FBE9A,0x6681CD28,0x67839D94,0x0C034593,0x2B21E457,0x6981CD42,0x04DF8638,0x6E410689,0x708BA00A,0x2D57A87B,0x608FCF25,0x7809DA31,0x6F646862,0x01AA3E44,0x32CFE93B,0x1BDC2EB2,0x3315C9F6,0x6584C000,0x6199AF92,0x094353FD,0x6473FDA0,0x6C641D66,0x254C6550,0x35832D46,0x3878AC99,0x39204293,0x10E6F5E1,0x037D5E96,0x5FFC4B9B,0x478E32DB,0x31570407,0x4B50FADF,0x22D2D24D,0x4B7511C6,0x66C55241,0x2D2E0ED0,0x579AE813,0x305324B8,0x6A9D380E,0x30742C09,0x31F85CBB,0x0C4D5AE3,0x57B957BB,0x00890A08,0x58301A3E,0x0EB9A76A,0x683BCCF6,0x55075926,0x56AA1BE8,0x3ABFF89C,0x1E53A6A4,0x289607CC,0x25221CEE,0x4C35F049,0x30B09FDC,0x019C073B,0x68A86DE2,0x0B886F3A,0x2A7CA4BD,0x0EEB6A6F,0x09D2454B,0x7D91D247,0x4D892E07,0x0367FA80,0x19B4E692,0x65886290,0x7D78FF1D,0x45BEB765,0x0BE00908,0x664F3182,0x0E090F0D,0x4434C3FC,0x25D7A08D,0x00F0C826,0x03CDD576,0x4BB998A9,0x2C72E357,0x19AD34FD,0x117AE6E9,0x5F0F31B9,0x74F53570,0x6759419B,0x68946461,0x0B2044EB,0x382A5140,0x0ED90BA6,0x7BD29265,0x14602F82,0x176DB75B,0x2A7F1810,0x065B09B1,0x1829F801,0x2A51D654,0x288E24D2,0x61620603,0x2681FDAD,0x3811EE24,0x2BCF660D,0x5D4C64B9,0x24E818DA,0x7B075215,0x2EA7DDBF
-7.627088895,9.676184964,0.187630517,5.329980903,0.270594293,1.036194976,-0.79110101,-1.617626438,9.605084154,-9.519557507,3.388600006,-13.01894761,-1.230408952,12.68698002,1.160381001,-11.76843046,-4.85719598,-9.865216928,0.951512331,-6.016473329,14.47357694,10.04448251,13.93874249,6.907018671,-1.249727969,5.499078394,9.639424951,7.977763373,-2.826447158,-8.225879973,2.821161314,10.42547652,-11.26117041,-14.4312195,12.66641133,-5.752400765,5.120151436,8.778329277,0.666368971,10.21790956,-8.881702617,13.9627665,-12.8000069,-4.507647888,-0.103789997,7.936729808,-9.595770118,-2.613473181,7.989870182,-3.368083806,-7.402484721,2.228129289,-10.87524162,-9.959242259,-10.57139282,-11.85971463,0.036552726,4.151699535,9.047580037,-12.68967636,-5.925384822,3.875370523,-9.592116225,-8.548488433,-14.56441095,9.925054139,-3.594782509,-4.983751321,13.10195535,-12.0456808,5.975165458,-5.157685437,-3.355706077,5.499977612,3.952844704,-6.093834201,4.3135342,4.897198511,7.64958019,-7.045041603,8.528352293,14.7065312,-10.10409841,4.626605106,-14.0652752,14.30229588,12.58096684,-11.65086744,2.292048592,9.762690758,-6.997586789,-1.305271406,2.233207379,-10.81357535,5.568834958,11.55714071,-5.607900015,-2.949702145,5.513473132,-11.06531376,-5.781114303,0.203378702,-13.06152253,2.785870518,-14.44750111,-11.73588229,11.26372242,-3.792365802,1.188372428,-9.863340432,5.535500504,-3.100418864,2.115919529,-9.471227023,7.543349301,13.28942403,-10.15354204,10.37930476,-13.00430017,-1.735797153,6.713955989,-5.659890102,-12.27562445,-2.128633329,10.0721509,-1.00643348,12.26183524,-7.335649035
0x617DDC69,0x26B469D4,0x00C02236,0x1551E683,0x011516AB,0x0425104B,0x7CD5E99E,0x79878CF0,0x266B9B2E,0x59EBF91E,0x0D8DED28,0x4BEC9900,0x7B140FAD,0x32BF77B0,0x04A43AEA,0x50ED2091,0x6C923B38,0x588A0493,0x03CE593F,0x67EF219E,0x39E4F15A,0x282D8CD3,0x37C145B6,0x1BA0C980,0x7B004750,0x15FF0E68,0x268EC56A,0x1FE93ACD,0x74B1B7D7,0x5F18B2EC,0x0B48DE82,0x29B3B01D,0x52F48FBF,0x46466E66,0x32AA67BB,0x68FD8AA8,0x147B08FA,0x231D0259,0x02AA5CA0,0x28DF23AE,0x5C7922F4,0x37D9DF75,0x4CCCCAFE,0x6DF82B27,0x7F95B814,0x1FBF3619,0x599DEE71,0x758BCDB0,0x1FF5A087,0x7287150A,0x6263DB0C,0x08E99AB9,0x547FC0AA,0x5829BC66,0x55B6E4CD,0x508FA6F8,0x00256E13,0x109B571F,0x2430B8D2,0x4D3DC57C,0x684C67EC,0x0F806121,0x59A1AC49,0x5DCE590D,0x45BE0B0F,0x27B34164,0x719EF156,0x6C10A37F,0x346866FB,0x4FD1390E,0x17E691C6,0x6B5E87B6,0x7293C1CA,0x15FFFA21,0x0FCFB685,0x679FE9EE,0x11410F1B,0x1396BB34,0x1E992B8C,0x63D1E09E,0x221D0862,0x3AD37CEA,0x5795673A,0x1281A4C4,0x47BD2880,0x39358D0D,0x3252E8F8,0x51658302,0x092B0EC9,0x270CFECE,0x6402789C,0x7AC766EF,0x08EECDEA,0x54BEE61B,0x16467CAB,0x2E3A8318,0x699182A9,0x74338148,0x160DCBE6,0x53BD1E64,0x68E02393,0x00D04281,0x4BC1003D,0x0B24BB3D,0x4635C245,0x510E74E0,0x2D0E0D3F,0x70D49E10,0x04C0E4B3,0x588BF07D,0x16245A3E,0x73992BCD,0x0876B39B,0x5A1D76AA,0x1E2C63C2,0x35285EC5,0x5762C5E1,0x29846877,0x4BFB98BD,0x790E8B31,0x1ADB1747,0x695C45C5,0x4EE5C2B5,0x777C478C,0x2849E1EC,0x7BF96981,0x310C1E89,0x62A84B9F
